w0866659392	ocean	2020	The name Pacific Trash Vortex might give you a hint that it’s in the Pacific Ocean.	Pacific Trash Vortexという名前から、それが太平洋にあると見当がつくかもしれません。
w1973717301	fall	2021	Then, suddenly, a strong wind began to blow, and very large hailstones began to fall.	すると突然、強い風が吹き始め、とても大きな雹が降り始めました。
w2629940086	reef	2021	The scientists decided to test their idea at the Great Barrier Reef.	科学者たちはグレート・バリア・リーフで自分たちの考えを試すことにしました。
w4128074176	suggest	2023	I suggest that we choose this other brand, which is half the price.	値段が半分のこちらの別のブランドを選ぶことを提案します。
w1754189250	machine	2023	“Imagine there was a wish machine built into your wall. You just walk up to it and make a wish and what you wish for would come out, just like a vending machine,” Ray said.	「壁の中に願いをかなえる機械が組み込まれていたと想像してみて。そこへ歩いて行って願い事をすれば、願ったものが自動販売機のように出てくるんだ」とレイは言いました。
w1090462626	harness	2023	The researchers also developed a special harness for the tracker.	研究者たちは追跡装置のための特別なハーネスも開発しました。
w2037325144	leader	2023	The animal with the biggest yawn is likely to be the leader of the group.	最も大きなあくびをする動物が、群れのリーダーである可能性が高いです。
w0460247551	decision	2026	Some people believe that when we dream, our brain continues to work on problems from the day—like studying for a test or thinking about a decision.	夢を見ているとき、脳はその日の問題、たとえばテスト勉強や何かの決断について考えることなどに引き続き取り組んでいる、と考える人もいます。
w0318251895	receive	2024	In 1912, the people of the United States received a gift of 3,000 cherry trees from Japan and they were planted in Washington D.C.	1912年、アメリカの人々は日本から3,000本の桜の木を贈られ、それらはワシントンD.C.に植えられました。
w3997036956	instead	2021	I also changed my plan – I went to Rome instead!	私も予定を変えて、代わりにローマへ行きました。
w2802088042	carry	2025	Runners could carry messages up to 240 kilometers in just one day.	走者は、わずか1日で最大240キロメートル先まで伝言を運ぶことができました。
w1572447693	attention	2022	It also asked about times they experienced attention issues and memory problems.	また、注意力の問題や記憶の問題を経験した時についても尋ねました。
w1354031692	since	2022	Many animals live in this layer since food is easy to find.	食べ物を見つけやすいので、多くの動物がこの層に住んでいます。
w2530394821	cost	2024	Since you’re worried about the cost, I’ll also take out the big bone.	費用を心配しているから、大きな骨も外すことにします。
w4209617323	human	2023	Now humans often yawn when they are bored or tired.	今では、人間は退屈なときや疲れているときによくあくびをします。
w0035696558	healthy	2021	They tend to be more creative and, as they get older, their brains stay healthy.	彼らはより創造的である傾向があり、年を取っても脳が健康に保たれます。
w0987265194	difficult	2021	Yes, it definitely would be difficult to imagine modern life without computers.	はい、コンピューターのない現代生活を想像するのは間違いなく難しいでしょう。
w3348237197	active	2026	But even this idea tells us something important: our brains are very active while we sleep.	しかし、この考えだけでも大切なことが分かります。私たちが眠っている間も脳はとても活発なのです。
w2286793600	cash	2020	By becoming a member, you can use points as cash.	会員になると、ポイントを現金として使えます。
w0325552601	example	2025	For example, they used tree pieces to cure upset stomachs.	例えば、彼らは胃の不調を治すために木の一部を使いました。
w0722651264	return	2024	In 1915, the United States decided to return the favor.	1915年、アメリカはお返しをすることにしました。
w1722659454	surprise	2021	I want to surprise Tom for his birthday.	私はトムの誕生日に彼を驚かせたいです。
w1284177306	close	2025	Their communities are close, with families usually marrying other Quechua-speakers.	彼らの共同体は結びつきが強く、家族はたいてい他のケチュア語話者と結婚します。
w2023500170	understand	2026	But even though dreams are a normal part of life, we still don’t fully understand them.	しかし、夢は生活の普通の一部であるにもかかわらず、私たちはまだ夢を完全には理解していません。
w1726071738	memory	2026	During sleep, the brain moves information from short-term to long-term memory.	睡眠中、脳は情報を短期記憶から長期記憶へ移します。
w3449542769	treatment	2020	Sindher said that even after the treatment, kids must stay away from peanuts.	シンダーは、治療後でも子どもたちはピーナッツを避けなければならないと言いました。
w1661325389	check	2022	I also know you check your voicemail a lot more than you do your emails.	また、あなたがメールよりも留守番電話をずっと頻繁に確認することも知っています。
w0850431412	expensive	2020	That’s too expensive for poor students like me and my friend.	それは私や友達のような貧しい学生には高すぎます。
w1985870688	offer	2019	We can offer you a single room with an amazing sea view.	すばらしい海の眺めがあるシングルルームをご用意できます。
w2710019137	travel	2021	Knowing a second language makes it easier to travel and make foreign friends.	第二言語を知っていると、旅行をしたり外国人の友達を作ったりしやすくなります。
w3904179958	quickly	2021	They can move quickly from one job to another as easily as they can switch languages while speaking.	話す言語を切り替えるのと同じくらい簡単に、ある仕事から別の仕事へ素早く移ることができます。
w3409322553	message	2022	I’m sorry for leaving a voice message while you are at the movie theater.	映画館にいるときに留守番電話を残してしまってごめんなさい。
w1028339383	focus	2023	I think we should focus on Math.	数学に集中すべきだと思います。
w1408707716	break	2019	After a thirty-minute lunch break, we’ll go next door to start the tour at the old castle and spend two hours there.	30分の昼休みの後、隣へ行って古い城の見学を始め、そこで2時間過ごします。
w0553652825	benefit	2020	Question 2: Which of the following is not a membership benefit?	問2：次のうち、会員特典ではないものはどれですか。
w3285882865	free	2020	Membership usually costs $30 but today membership is completely free!	会員登録は通常30ドルかかりますが、今日は完全に無料です。
w2519605963	float	2020	It’s not a single floating island, but a pair of them.	それは1つの浮かぶ島ではなく、2つで一組です。
w3014593947	seem	2021	Now, learning a second language later in life may seem like a challenging task for many of you, especially after university.	さて、大学卒業後など、人生の後半で第二言語を学ぶことは、多くの人にとって難しい課題に思えるかもしれません。
w0424462028	prepare	2021	To prepare is to make something or somebody ready to be used or to do something.	prepareとは、何かまたは誰かを、使える状態や何かをする準備ができた状態にすることです。
w1554462714	already	2021	Yes, I am, but I already know all the baseball team members.	はい、そうですが、野球部のメンバーはすでに全員知っています。
w2222955644	idea	2026	Another idea is that dreams help us solve problems.	もう一つの考えは、夢が私たちの問題解決を助けるというものです。
w0991258688	reaction	2020	Patients are closely watched all the time for signs of an allergic reaction.	患者はアレルギー反応の兆候がないか、常に注意深く見守られます。
w1181387722	trouble	2020	I’m not good at math, so I have trouble finishing it.	私は数学が得意ではないので、終わらせるのに苦労しています。
w3032116916	believe	2026	Some people believe that when we dream, our brain continues to work on problems from the day—like studying for a test or thinking about a decision.	夢を見ているとき、脳はその日の問題、たとえばテスト勉強や何かの決断について考えることなどに引き続き取り組んでいる、と考える人もいます。
w2584909878	course	2021	Of course, there are the benefits we all know.	もちろん、私たちがみな知っている利点もあります。
w2155960303	participant	2022	During this experiment, the scientists measured the brain activity and checked the eye movements of each participant.	この実験中、科学者たちは脳の活動を測定し、各参加者の目の動きを調べました。
w0802002459	vortex	2020	No one knows exactly when the Pacific Trash Vortex began to form.	Pacific Trash Vortexがいつ形成され始めたのか、正確には誰にも分かりません。
w3699157878	form	2020	No one knows exactly when the Pacific Trash Vortex began to form.	Pacific Trash Vortexがいつ形成され始めたのか、正確には誰にも分かりません。
w2647220293	wild	2022	A long time ago, humans focused on things like hunting or gathering wild plants.	昔、人間は狩りや野生植物の採集のようなことに集中していました。
w2682664604	result	2021	The scientists have recently published their results in the magazine Nature.	科学者たちは最近、科学誌『Nature』に研究結果を発表しました。
w0381630868	strong	2025	They did this to help their buildings stay strong during earthquakes.	彼らは地震のときに建物を強く保つために、そうしました。
