w3048080707	creature	2021	As corals die, the sea creatures who live around them move on.	サンゴが死ぬと、その周りに住んでいる海の生き物たちは別の場所へ移ります。
w3887554525	site	2021	The fish that came to the noisy site came faster and they stayed longer.	音を流した場所に来た魚は、より速くやって来て、より長くそこにとどまりました。
w0649680429	especially	2021	Now, learning a second language later in life may seem like a challenging task for many of you, especially after university.	さて、大学卒業後など、人生の後半で第二言語を学ぶことは、多くの人にとって難しい課題に思えるかもしれません。
w0555027839	rainforest	2022	Question 1: In which layer of the rainforest can you find the largest number of insects?	問1：熱帯雨林のどの層で最も多くの昆虫を見つけることができますか。
w1218674699	report	2023	I need to write my science report tonight, but I can’t find my notebook.	今夜、理科のレポートを書かなければならないのに、ノートが見つかりません。
w3249697194	multitask	2022	The scientists are trying to develop ways to improve people’s multitasking skills.	科学者たちは、人々のマルチタスク能力を向上させる方法を開発しようとしています。
w3073671043	reason	2023	Interestingly, when they yawn for a reason like that, they act just like we humans do—they try to hide it by covering their mouths.	興味深いことに、そのような理由であくびをするとき、彼らは私たち人間とまったく同じように、口を覆って隠そうとします。
w3338173923	female	2023	An adult female magpie was [ ] out another magpie in getting free from its harness.	成鳥のメスのカササギが、別のカササギがハーネスから抜け出すのを助けていました。
w0828096808	weather	2020	The weather is the condition of the atmosphere in one area at a particular time; for example, it is raining, hot, or windy.	weatherとは、ある地域のある時点での大気の状態のことで、例えば雨、暑さ、風などです。
w0956509467	dye	2024	She realized that the black dye was running from her dress.	彼女は黒い染料がドレスから流れ出していることに気づきました。
w4195843492	amusement	2025	Now, here I am, back at school with you, my classmates, sharing about the unforgettable day I had at the amusement park.	今、私は学校に戻り、クラスメートのみなさんの前で、遊園地で過ごした忘れられない一日について話しています。
w1791948992	primary	2025	Activity levels were much lower for girls than boys in primary schools with uniforms.	制服のある小学校では、女子の活動量は男子よりかなり低くなっていました。
w0266115102	weaver	2026	Weaver ants move large items while talking to each other as human beings do.	ツムギアリは、人間がするように互いにやり取りしながら大きな物を運びます。
w1349121782	separate	2021	We keep over 90% of the world’s money on computers and computers help the post offices separate almost 95% of their mail.	世界のお金の90％以上はコンピューター上で管理され、郵便局では郵便物のほぼ95％をコンピューターが仕分けしています。
w0617718843	forest	2022	The forest floor is the bottom layer.	林床は最も下の層です。
w3374760678	alone	2022	Are you shopping alone?	一人で買い物をするのですか。
w3875257392	enter	2020	The hunter entered the house and saw more blood in the house.	猟師は家に入り、家の中でさらに多くの血を見つけました。
w2110942962	lie	2025	I took the knife from the kid and made him lie down again.	私はその子どもからナイフを取り上げ、もう一度横になるようにさせました。
w2357992437	rent	2025	We wanted to rent bicycles, but it snowed heavily.	自転車を借りたかったのですが、大雪が降りました。
w2297763218	gather	2021	However, it was impossible for him to gather a hundred pesos.	しかし、彼が100ペソを集めることは不可能でした。
w3361861600	outside	2026	Every evening we ate outside, and the atmosphere was always lively and friendly.	毎晩、私たちは外で食事をし、雰囲気はいつも活気があって親しみやすいものでした。
w3421248725	although	2024	They were given as a sign of friendship between the two countries, and although cherry trees normally live only for 60 years, some of them are still alive today.	それらは両国の友情のしるしとして贈られ、桜の木は普通60年ほどしか生きないにもかかわらず、その一部は今も生きています。
w3212438115	arrive	2021	What time will the man and woman arrive at the museum?	男性と女性は何時に博物館に到着しますか。
w1012034784	matter	2019	After all, we’re not in a hurry, and it doesn’t matter if it takes forty minutes.	結局、私たちは急いでいないし、40分かかっても構いません。
w0018527236	explain	2022	Let me explain them from top to bottom.	上から下まで順に説明しましょう。
w2375000947	encourage	2021	Let me share a few more that might encourage you before we begin studying.	勉強を始める前に、みなさんを励ませるかもしれないことをもう少し紹介します。
w1265559384	invite	2026	One day, we visited a tiny village in the mountains, where an old man invited us in for coffee.	ある日、私たちは山の中の小さな村を訪れ、そこで一人の老人がコーヒーを飲みに家へ招いてくれました。
w1290658931	careful	2023	He was careful to lock the doors and windows of his house at night.	彼は夜になると、家のドアと窓に必ず鍵をかけるよう注意していました。
w3790577905	recent	2025	We spoke about your recent grades.	あなたの最近の成績について話しました。
w1323310441	develop	2021	By the next decade, people developed computers that were the size of a large room.	次の10年間までに、人々は大きな部屋ほどの大きさのコンピューターを開発しました。
w1453219865	peace	2023	Now hippos are different – they use yawns when they want to make peace after a battle.	一方、カバは違います。けんかの後に仲直りしたいとき、あくびを使います。
w0294307783	sign	2020	Sign up today to enjoy big discounts and special promotions to help you save money when you shop!	今日登録して、買い物のときにお金を節約できる大幅割引や特別キャンペーンを楽しみましょう。
w3769633401	exactly	2020	No one knows exactly when the Pacific Trash Vortex began to form.	Pacific Trash Vortexがいつ形成され始めたのか、正確には誰にも分かりません。
w0044951543	wonder	2020	We throw away about sixty billion tons of plastic every year so it’s no wonder that these floating islands exist and are getting bigger!	私たちは毎年約600億トンものプラスチックを捨てているので、こうした浮かぶ島が存在し、さらに大きくなっているのも不思議ではありません。
w3914339986	temperature	2024	Yes, I heard the temperature might drop to zero tonight.	はい、今夜は気温が0度まで下がるかもしれないと聞きました。
w2962088196	share	2021	Let me share a few more that might encourage you before we begin studying.	勉強を始める前に、みなさんを励ませるかもしれないことをもう少し紹介します。
w0823704235	exercise	2021	Studying and remembering new vocabulary words and grammar rules every day is like taking your brain to the gym for exercise.	毎日、新しい単語や文法規則を勉強して覚えることは、運動のために脳をジムへ連れて行くようなものです。
w2709333099	affect	2022	The study is a step towards understanding how media affect memory.	この研究は、メディアが記憶にどのような影響を与えるかを理解するための一歩です。
w3586763391	performance	2026	Did you hang up the last poster for our dance performance?	ダンス公演の最後のポスターは貼りましたか。
w0263162291	hurry	2019	After all, we’re not in a hurry, and it doesn’t matter if it takes forty minutes.	結局、私たちは急いでいないし、40分かかっても構いません。
w1767933918	common	2023	Today's class is going to be covering this common animal action.	今日の授業では、このよく見られる動物の行動について扱います。
w4045023075	individual	2026	A group can make better decisions than an individual by working together.	集団は協力することで、個人よりも良い決断を下せます。
w2704957591	yet	2020	“Are we there yet?”	「もう着いたの？」
w2841921281	escape	2024	There’s a fire escape map on the back of your door to assist you.	ドアの裏には、あなたを助けるための非常避難経路図があります。
w3561095383	atmosphere	2026	Every evening we ate outside, and the atmosphere was always lively and friendly.	毎晩、私たちは外で食事をし、雰囲気はいつも活気があって親しみやすいものでした。
w4024958588	care	2020	It often played with the hunter’s baby and took care of him.	その犬はよく猟師の赤ちゃんと遊び、世話をしていました。
w0929121576	terrible	2020	The hunter realized his terrible mistake and couldn’t stop crying.	猟師は自分のひどい間違いに気づき、泣くのを止められませんでした。
w0599682120	finally	2019	He finally raised his hands and said, “I wish my son alive again.”	彼はついに両手を上げ、「息子がもう一度生き返りますように」と言いました。
w3780119980	fact	2021	Studies have shown that people who speak more than one language are faster and better at remembering things like names, important facts and figures.	研究によると、複数の言語を話す人は、名前や重要な事実、数値などをより速く、よりよく覚えられます。
