w3584643645	wear	2025	No, in the last week of the trip, it got very warm so we wore shorts and went swimming in the sea!	いいえ、旅行の最後の週はとても暖かくなったので、短パンをはいて海で泳ぎました。
w3130268937	bass	2020	He decided to give up the bass for the girl he liked.	彼は好きな女の子のためにバスを手放すことにしました。
w1498747437	canoe	2020	I spent all of the following day cleaning my canoe.	私は翌日一日中、カヌーを掃除して過ごしました。
w2953457667	boss	2021	“Wait, we can still collect some money and help the man,” answered the boss.	「待って、まだ少しお金を集めて、その人を助けられるよ」と上司は答えました。
w2846028568	table	2022	The coffee table is clear.	コーヒーテーブルの上には何もありません。
w4093408720	interest	2022	This was not because of her interest in hunting but because of her detestation for her neighbour, Loona Bimberton.	これは彼女が狩りに興味を持っていたからではなく、隣人のルーナ・ビンバートンをひどく嫌っていたからでした。
w0802128096	shoot	2022	“I can’t imagine risking my life to shoot a tiger. The biggest animal I have ever hunted is a rabbit,” said another.	「トラを撃つために命を危険にさらすなんて想像できない。私がこれまで狩った一番大きな動物はウサギだ」と別の人が言いました。
w4228231701	early	2021	Can we leave fifteen minutes earlier?	15分早く出発できますか。
w3556179880	zoo	2022	We can still meet up on Sunday and go to the zoo.	日曜日に会って、動物園に行くことはまだできます。
w3313940131	villager	2022	The villager tried all the pairs of glasses on one by one.	村人は眼鏡を一つずつ全部試しました。
w3327884266	hunter	2020	It often played with the hunter’s baby and took care of him.	その犬はよく猟師の赤ちゃんと遊び、世話をしていました。
w0161011463	baby	2020	It often played with the hunter’s baby and took care of him.	その犬はよく猟師の赤ちゃんと遊び、世話をしていました。
w0658217179	sorry	2022	I’m sorry for leaving a voice message while you are at the movie theater.	映画館にいるときに留守番電話を残してしまってごめんなさい。
w3592303294	party	2024	I’m sorry for being late to your party.	あなたのパーティーに遅れてごめんなさい。
w4261866294	draw	2021	Can you draw nice pictures?	上手な絵を描けますか。
w0839899206	beach	2024	I’m also going to the beach next week and it will be too cold!	来週ビーチにも行く予定ですが、寒すぎるでしょう。
w3605169788	farm	2025	Much of their farming work is done together as a group.	彼らの農作業の多くは、集団で一緒に行われます。
w1044887174	warm	2024	The temperature will be warm again from next week.	来週からまた暖かくなります。
w3741965884	coffee	2025	At first, I suggested we meet at the coffee shop at 1 pm.	最初、私は午後1時にコーヒーショップで会おうと提案しました。
w9000000001	hungry	2019	When you are hungry, you are feeling that you want to eat something.	hungryとは、何かを食べたいと感じている状態です。
w9000000002	bridge	2019	A bridge is something that is built over a road or river so that people or cars can cross from one side to the other.	bridgeとは、道路や川の上に造られ、人や車が一方からもう一方へ渡れるようにするものです。
w9000000003	vacation	2021	A vacation is a holiday or time spent not working.	vacationとは、休暇、または仕事をしないで過ごす時間のことです。
w9000000004	gym	2022	A gym is a room or hall with equipment for doing physical exercise, for example in a school.	gymとは、例えば学校にあるような、運動をするための器具を備えた部屋やホールのことです。
w9000000005	ceremony	2023	A ceremony is a formal event that is performed on important social or religious occasions.	ceremonyとは、重要な社会的または宗教的な機会に行われる正式な行事です。
w9000000006	promise	2023	To promise is to tell somebody that you will surely do or not do something.	promiseとは、必ず何かをする、またはしないと誰かに伝えることです。
w9000000007	popular	2025	Something that is popular is enjoyed or liked by a lot of people.	popularなものとは、多くの人に楽しまれたり好まれたりしているものです。
w9000000008	crowded	2026	When a place is crowded, it means there are a lot of people or too many people in it.	ある場所がcrowdedであるとは、そこに多くの人、または多すぎる人がいることを意味します。
w9000000009	garbage	2026	Garbage is waste material or unwanted things that you throw away.	Garbageとは、捨てる廃棄物や不要な物のことです。
w9000000010	dangerous	2025	I just wish mountain biking wasn’t so dangerous.	マウンテンバイクがそんなに危険でなければいいのにと思います。
w9000000011	sick	2020	With a sick feeling in my stomach, I saw the rod unbend.	胃が気持ち悪くなるような思いで、私は釣りざおが元に戻るのを見ました。
w9000000012	special	2019	Oh yes, I saw that the supermarket has a special meat promotion today.	ああ、そうだ。スーパーで今日は肉の特売をしているのを見ました。
w9000000013	education	2019	This was because society changed as people realized that girls also needed an education.	これは、人々が女子にも教育が必要だと気づくにつれて社会が変化したためです。
w9000000014	future	2019	“Most of what’s there is completely unknown, and that’s the future,” Brady said.	「そこにあるもののほとんどは完全に未知で、それこそが未来なんです」とブレイディは言いました。
w9000000015	reserve	2019	I’d like to reserve a room for tomorrow night, please.	明日の夜、部屋を予約したいのですが。
w9000000016	historical	2019	We have the whole day to look around this historical town on our school trip.	修学旅行で、この歴史ある町を見て回るために丸一日あります。
w9000000017	describe	2019	Question 2: How would you describe the dish the woman tried?	問2：女性が食べた料理をどのように表現しますか。
w9000000018	mild	2019	However, just be sure to tell them whether you prefer your food to be hot or mild.	ただし、辛口とマイルドのどちらが好みかを必ず伝えてください。
w9000000019	spicy	2022	Thai food is very spicy.	タイ料理はとても辛いです。
w9000000020	positive	2021	However, when they improve in using the language, they become more positive about their abilities.	しかし、その言語を使う力が上達すると、自分の能力についてより前向きになります。
w9000000021	alive	2024	They were given as a sign of friendship between the two countries, and although cherry trees normally live only for 60 years, some of them are still alive today.	それらは両国の友情のしるしとして贈られ、桜の木は普通60年ほどしか生きないにもかかわらず、その一部は今も生きています。
w9000000022	relieved	2025	He was relieved that he was finally able to come home.	彼はついに家に帰れるようになって、ほっとしました。
w9000000023	pain	2019	“Badly hurt,” he said quietly, “but he is not in any pain now.”	「重傷です」と彼は静かに言いました。「でも今は痛みはありません。」
w9000000024	loss	2019	They wish to give you money for your loss,” the visitor said.	「あなたの損失に対してお金を渡したいそうです」と訪問者は言いました。
w9000000025	reality	2019	Herbert did not believe that his father’s wish would become a reality.	ハーバートは父親の願いが現実になるとは信じていませんでした。
w9000000026	power	2019	He did not believe that the monkey’s paw had any special power.	彼は猿の手に特別な力があるとは信じていませんでした。
w9000000027	visitor	2019	They wish to give you money for your loss,” the visitor said.	「あなたの損失に対してお金を渡したいそうです」と訪問者は言いました。
w9000000028	belong	2019	He asked me if I belonged to the local soccer team.	彼は私が地元のサッカーチームに所属しているかどうか尋ねました。
w9000000029	software	2019	He explained to her how to use the software in as simple English as possible, but she couldn’t figure it out.	彼はできるだけ簡単な英語でソフトウェアの使い方を彼女に説明しましたが、彼女は理解できませんでした。
w9000000030	serve	2019	I recommend “The New Punjab” as it has a great menu, is run by a famous Michelin chef and the food is served by friendly waiters!	「The New Punjab」を勧めます。すばらしいメニューがあり、有名なミシュランのシェフが運営し、親切なウェイターが料理を出してくれるからです。
w9000000031	honest	2021	Well, to be honest, I’m more interested in the computer club, but I don’t know how to program.	正直に言うと、私はコンピューター部のほうに興味がありますが、プログラミングの仕方が分かりません。
w9000000032	plastic	2020	Question 1: According to the man, what percentage of the Pacific Trash Vortex is plastic?	問1：男性によると、Pacific Trash Vortexの何パーセントがプラスチックですか。
w9000000033	worm	2019	worm	ミミズ、虫
w9000000034	antibiotic	2019	In February 2018, Brady and his team announced that they discovered a new antibiotic called malacidin.	2018年2月、ブレイディとそのチームは、マラシジンという新しい抗生物質を発見したと発表しました。
w9000000035	bacterium	2019	Some antibiotics do not work for certain types of bacteria any longer.	抗生物質の中には、ある種類の細菌にはもう効かないものがあります。
w9000000036	resistant	2019	Now, there are some bacteria which are resistant to drugs.	現在、薬に耐性を持つ細菌がいます。
w9000000037	drug	2019	We can make drugs stronger if we keep using them again and again.	薬を何度も使い続ければ、薬をより強くすることができます。
w9000000038	solution	2019	Now, some scientists say that we may be able to find a solution right below our feet.	今では、一部の科学者は、解決策が足元のすぐ下で見つかるかもしれないと言っています。
w9000000039	scientific	2022	In October 2020, scientists reported a new study in the scientific journal Nature.	2020年10月、科学者たちは科学誌『Nature』で新しい研究を報告しました。
w9000000040	laboratory	2019	In the past, scientists tried to create antibiotics inside scientific laboratories.	かつて科学者たちは、科学研究所の中で抗生物質を作ろうとしていました。
w9000000041	soil	2019	For this study, Brady’s team collected soil from across the country.	この研究のために、ブレイディのチームは全国各地から土を集めました。
w9000000042	discovery	2019	“This discovery shows there are many helpful cures in nature,” Brady says.	「この発見は、自然の中には役立つ治療法がたくさんあることを示しています」とブレイディは言います。
w9000000043	nature	2019	“This discovery shows there are many helpful cures in nature,” Brady says.	「この発見は、自然の中には役立つ治療法がたくさんあることを示しています」とブレイディは言います。
w9000000044	gene	2019	For example, Brady and his team found a special gene that could help attack bad bacteria.	例えば、ブレイディとそのチームは、悪い細菌を攻撃するのに役立つ特別な遺伝子を見つけました。
w9000000045	attack	2019	For example, Brady and his team found a special gene that could help attack bad bacteria.	例えば、ブレイディとそのチームは、悪い細菌を攻撃するのに役立つ特別な遺伝子を見つけました。
