w3094357093	voice	2022	I’m sorry for leaving a voice message while you are at the movie theater.	映画館にいるときに留守番電話を残してしまってごめんなさい。
w2903089003	normal	2026	But even though dreams are a normal part of life, we still don’t fully understand them.	しかし、夢は生活の普通の一部であるにもかかわらず、私たちはまだ夢を完全には理解していません。
w2835242437	manage	2026	He didn’t speak English, and we didn’t speak Greek, but somehow we managed to understand each other.	彼は英語を話せず、私たちもギリシャ語を話せませんでしたが、どうにかお互いを理解することができました。
w1106153450	solve	2025	To solve something means to find an answer to a problem.	solveとは、問題の答えを見つけることです。
w1294445853	choice	2025	I’m sorry we lost the ransom, but I had no choice.”	「身代金を失ってしまってすみません。でも私には選択肢がなかったんです。」
w4203187000	consider	2026	I hope I can go back one day and I hope you might also consider having a similar adventure of your own.	いつかまた戻れたらと思いますし、あなたも同じような冒険をしてみようと考えてくれたらうれしいです。
w0731392709	against	2019	It can kill several super-strong bacteria, which old antibiotics cannot fight against any more.	それは、古い抗生物質ではもう効かない非常に強い細菌をいくつか殺すことができます。
w1311367549	unusual	2020	Suddenly, the dog noticed something unusual was happening and went to the room.	突然、その犬は何か異常が起きていることに気づき、その部屋へ行きました。
w1974906481	relax	2026	We both wanted to relax and do something fun before starting university.	私たちは二人とも、大学が始まる前にリラックスして楽しいことをしたいと思っていました。
w3774515645	appear	2022	She was confident that her successful hunting story would appear in a British newspaper.	彼女は、自分の成功した狩りの話がイギリスの新聞に載ると確信していました。
w3444418565	step	2022	The study is a step towards understanding how media affect memory.	この研究は、メディアが記憶にどのような影響を与えるかを理解するための一歩です。
w2720197239	noise	2022	This layer is the quietest layer as animals move around in the dark making little noise.	動物が暗闇の中でほとんど音を立てずに動き回るため、この層は最も静かな層です。
w1045481404	slowly	2024	Then, slowly and carefully, she lowered the dress into the bucket.	それから彼女は、ゆっくり慎重にドレスをバケツの中へ沈めました。
w2952725191	wind	2020	Her beautiful long hair was waving in the wind.	彼女の美しい長い髪が風になびいていました。
w1688387771	effort	2021	Your effort will make no difference.”	あなたが努力しても何も変わりません。」
w1068243643	accept	2022	Then, of course, she didn’t accept the invitation to Mrs Packletide’s lunch party.	そしてもちろん、彼女はミセス・パクルタイドの昼食会への招待を受けませんでした。
w0028743721	skill	2022	The scientists are trying to develop ways to improve people’s multitasking skills.	科学者たちは、人々のマルチタスク能力を向上させる方法を開発しようとしています。
w2061477965	conduct	2024	To investigate further, the researchers conducted a new experiment.	さらに詳しく調べるため、研究者たちは新しい実験を行いました。
w3924451191	closely	2020	Patients are closely watched all the time for signs of an allergic reaction.	患者はアレルギー反応の兆候がないか、常に注意深く見守られます。
w0910029135	harm	2022	The scientists found that this could harm our brain, negatively affecting our attention span and [ ].	科学者たちは、これが私たちの脳に害を与え、注意力の持続時間や［ ］に悪影響を及ぼす可能性があることを発見しました。
w4022059882	completely	2020	Membership usually costs $30 but today membership is completely free!	会員登録は通常30ドルかかりますが、今日は完全に無料です。
w3865502419	truly	2023	Researchers have seen a pair of hippos yawn at each other for up to two hours before they both felt the fight was truly finished.	研究者たちは、2頭のカバが、けんかが本当に終わったと双方が感じるまで、最長2時間あくびをし合うのを観察したことがあります。
w3021607075	remain	2022	It is the main layer of the rainforest and forms a roof over the two remaining layers.	これは熱帯雨林の主要な層で、残る2つの層の上に屋根のように広がっています。
w0246004033	sometimes	2023	Sometimes animals yawn simply out of physical need— to increase oxygen levels.	動物は、酸素量を増やすという身体的な必要だけから、あくびをすることもあります。
w4254071267	support	2021	These large living collections attract and support many other sea creatures.	こうした大きな生きた集合体は、ほかの多くの海の生き物を引き寄せ、支えています。
w3753388538	actually	2021	Oh, we actually have to buy two computer games, so we don’t have enough money after all.	ああ、実はコンピューターゲームを2つ買わなければならないので、やはりお金が足りません。
w1199564465	climate	2021	But it’s also seriously threatened by the warming waters caused by climate change.	しかし、気候変動によって海水温が上昇し、これも深刻な脅威にさらされています。
w1437229020	amaze	2019	We can offer you a single room with an amazing sea view.	すばらしい海の眺めがあるシングルルームをご用意できます。
w3241154296	originally	2022	Originally, I told you that we could go to the zoo on Saturday.	最初は、土曜日に動物園へ行けるとあなたに言いました。
w2749056245	figure	2026	One theory is that dreams help us figure out our emotions.	一つの理論では、夢は自分の感情を理解するのに役立つとされています。
w3047019748	journey	2022	That journey will take me half an hour.	その移動には30分かかります。
w3305939373	purpose	2026	Some researchers think dreams are just random brain activity with no real purpose.	夢は本当の目的のない、ただのランダムな脳の活動だと考える研究者もいます。
w4104072414	nearby	2024	Ernie, who was standing nearby, was looking at Yollie.	近くに立っていたアーニーはヨリーを見ていました。
w1435888110	concern	2025	What is the man concerned about?	男性は何を心配していますか。
w2758283782	perform	2023	Ray did not perform well at school.	レイは学校で良い成績を取れませんでした。
w0939135378	regular	2022	I’ll get everyone else regular notebooks at $5 each.	ほかのみんなには、1冊5ドルの普通のノートを買います。
w2676575115	mention	2022	I mentioned my mistake to her.	私は自分の間違いを彼女に話しました。
w2875777169	breathe	2025	Bill was breathing heavily but seemed relieved.	ビルは激しく息をしていましたが、ほっとしているようでした。
w2614252817	whole	2019	We have the whole day to look around this historical town on our school trip.	修学旅行で、この歴史ある町を見て回るために丸一日あります。
w1446177376	famous	2025	Machu Picchu, a famous place they built, means “old mountaintop” in their language.	彼らが築いた有名な場所マチュ・ピチュは、彼らの言葉で「古い山頂」を意味します。
w0284407000	accident	2026	They told her Arthur had died in a train accident.	彼らは彼女に、アーサーが列車事故で亡くなったと伝えました。
w1095347245	note	2025	Later in the afternoon, I went to Owl Creek and found a note in the box.	午後遅く、私はオウル・クリークへ行き、箱の中にメモを見つけました。
w1274999562	anyone	2025	Do you think anyone would pay money to get a kid like that back home?”	「そんな子を家に返してもらうために、誰かがお金を払うと思うか？」
w2826267675	survive	2023	The police officer told Benny that his grandmother would not be able to survive.	警察官はベニーに、祖母は助からないだろうと伝えました。
w3204474247	reduce	2020	We need to reduce, reuse and recycle our trash more so that we can help to decrease the size of the Pacific Trash Vortex in order to save our oceans and marine life before it’s too late.	手遅れになる前に海や海洋生物を守るため、Pacific Trash Vortexの大きさを小さくできるよう、私たちはごみをもっと減らし、再使用し、リサイクルする必要があります。
w2498762955	likely	2021	Question 1: Who is the man most likely speaking to?	問1：男性は誰に話している可能性が最も高いですか。
w2780795386	difference	2021	Your effort will make no difference.”	あなたが努力しても何も変わりません。」
w3130337974	somebody	2021	To ( p ) is to make something or somebody ready to be used or to do something.	( p )とは、何かまたは誰かを、使える状態や何かをする準備ができた状態にすることです。
w1912461526	waste	2024	If you waste something such as time, money, or energy, you use too much of it doing something that is not important or necessary.	時間・お金・エネルギーなどをwasteするとは、重要でも必要でもないことにそれを使いすぎることです。
w4000434707	surely	2021	“God will surely help us because I prayed,” replied Lencho.	「私が祈ったのだから、神様はきっと助けてくださる」とレンチョは答えました。
w2677599081	increase	2023	Sometimes animals yawn simply out of physical need— to increase oxygen levels.	動物は、酸素量を増やすという身体的な必要だけから、あくびをすることもあります。
w1112986780	health	2021	The richness of all these different kinds of animals in the same place is very important to the health of oceans.	同じ場所にこれほど多様な種類の動物がいることは、海の健康にとって非常に重要です。
w3537227247	method	2021	Scientists call this method “acoustic enrichment” – making an area richer in sound.	科学者たちはこの方法を「acoustic enrichment（音響による豊かさの向上）」、つまりある場所を音でより豊かにすること、と呼んでいます。
w3781684873	possible	2019	Well, if possible, I’d prefer a room with a sea view.	できれば海の見える部屋のほうがいいのですが。
w1780220240	nearly	2021	We now use computers for nearly everything and they are everywhere around us.	今では、私たちはほぼあらゆることにコンピューターを使い、コンピューターは身の回りの至る所にあります。
